Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,Incomplete,2011-2013 EXPLORER BUILT WITH RUBBER BUSHINGS OR ZF CABJS CORROSION,21V746,2021-11-04,"VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS, COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK. WHILE YOUR VEHICLE WAS NOT ORIGINALLY BUILT WITH REAR TOE LINK BALL JOINTS SUSCEPTIBLE TO THIS CONDITION, OUR RECORDS INDICATE THAT SUSCEPTIBLE COMPONENTS WERE SUBSEQUENTLY INSTALLED ON YOUR VEHICLE DURING REAR SUSPENSION SERVICE.","A SEIZED TOE LINK BALL JOINT CAN CAUSE A TOE LINK FRACTURE. REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE, AND MAY INCREASE THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH TOE LINK CONNECTIONS TO CONFIRM THAT A SUSCEPTIBLE BALL JOINT WAS INSTALLED. IF YOUR VEHICLE HAS A SUSCEPTIBLE BALL JOINT INSTALLED THEN YOUR DEALER WILL REPLACE BOTH REAR TOE LINKS WITH AN UPDATED DESIGN. THESE SERVICES MUST BE PERFORMED ON ALL AFFECTED VEHICLES AT NO CHARGE TO THE VEHICLE OWNER.,1fm5k8d86dga39702,2023-03-06 23:53:38.739066
Yes,Incomplete,SPEED CONTROL SYSTEM MODIFICATION,05V017000,2005-01-27,"ON CERTAIN SPORT UTILITY VEHICLES AND PICKUP TRUCKS, THE SPEED CONTROL DEACTIVATION SWITCH MAY OVERHEAT, SMOKE, OR BURN.",THIS CONDITION COULD LEAD TO A FIRE.  FIRES HAVE OCCURRED WHILE THE VEHICLES WERE PARKED WITH THE IGNITION 'OFF.',"AS AN INTERIM REPAIR, OWNERS WILL BE INSTRUCTED TO RETURN THEIR VEHICLES TO THEIR DEALERS TO HAVE THE SPEED CONTROL DEACTIVATION SWITCH DISCONNECTED.  AS SOON AS REPLACEMENT PARTS ARE AVAILABLE (EARLY APRIL 2005), OWNERS WILL BE INSTRUCTED TO RETURN TO THE DEALERS FOR INSTALLATION OF A NEW SWITCH FREE OF CHARGE.  OWNERS MAY CONTACT FORD AT 1-866-436-7332.  (NOTE:  ALSO SEE RECALLS 05V388 AND 06V286)",1FTYR14VX1PB31367,2023-03-06 23:53:38.762046
No,,,,,,,,1FAFP40463F306644,2023-03-06 23:53:38.821317
No,,,,,,,,1FM5K8F83DGA57314,2023-03-06 23:53:39.047238
No,,,,,,,,1FAFP34P32W241135,2023-03-06 23:53:39.058045
No,,,,,,,,1FTFW1ET9DFA97414,2023-03-06 23:53:39.353432
Yes,Incomplete,FUEL TANK STRAP INSPECTION AND REPAIR,11V385000,2011-07-29,"FORD IS RECALLING CERTAIN 1997 THROUGH 2003 MODEL YEAR FORD F-150, 2004 MODEL YEAR FORD F-150 HERITAGE, 1997 THROUGH 1999 MODEL YEAR F-250 LESS THAN 8,500 LBS. GROSS VEHICLE WEIGHT RATING (GVWR), AND 2002 AND 2003 LINCOLN BLACKWOOD VEHICLES MANUFACTURED FROM JUNE 20, 1995, THROUGH AUGUST 4, 2004, ORIGINALLY SOLD, OR CURRENTLY REGISTERED IN, CONNECTICUT, DELAWARE, ILLINOIS, INDIANA, IOWA, KENTUCKY, MAINE, MARYLAND, MASSACHUSETTS, MICHIGAN, MINNESOTA, MISSOURI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, RHODE ISLAND, VERMONT, WEST VIRGINIA, WISCONSIN, AND THE DISTRICT OF COLUMBIA.  PROLONGED EXPOSURE TO ROAD DEICING CHEMICALS MAY CAUSE SEVERE CORROSION OF THE FUEL TANK STRAPS WHICH SECURE THE TANK TO THE VEHICLE.","AS A RESULT OF THE CORROSION, ONE OR BOTH STRAPS MAY FAIL ALLOWING THE FUEL LINES TO SEPARATE FROM THE TANK, OR IN SOME CASES, CAUSING THE TANK TO CONTACT THE GROUND.  EITHER SCENARIO MAY RESULT IN A FUEL LEAK PRESENTING A FIRE HAZARD.","FORD WILL NOTIFY OWNERS AND INSTRUCT THEM TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN DEALER TO HAVE THE FUEL TANK STRAPS REPLACED WITH STRAPS THAT HAVE INCREASED CORROSION PROTECTION.  EARLY IN THIS CAMPAIGN, IF REPLACEMENT STRAPS ARE NOT AVAILABLE, DEALERS MAY INSTALL A CABLE SUPPORT UNDER THE STRAP AS AN INTERIM REPAIR OR A STEEL REINFORCEMENT OVER THE EXISTING STRAP AS A PERMANENT REPAIR.  ANY REPAIRS WILL BE PERFORMED FREE OF CHARGE.   THE SAFETY RECALL BEGAN ON SEPTEMBER 16, 2011.  OWNERS MAY CONTACT FORD MOTOR COMPANY CUSTOMER RELATIONSHIP CENTER AT 1-866-436-7332.  FORD'S RECALL CAMPAIGN NUMBER IS 11S21",1ftrx18w0ykb01914,2023-03-06 23:53:39.931070
No,,,,,,,,1FTFW1CV3AFC34041,2023-03-06 23:53:39.937967
Yes,Incomplete,2015 MODEL YEAR ESCAPE-FOCUS-C-MAX BODY CONTROL MODULE REPROGRAMMING,15V436,2015-07-01,"ON YOUR VEHICLE, IT MAY BE POSSIBLE FOR THE ENGINE TO CONTINUE TO RUN AFTER TURNING THE IGNITION KEY TO THE ""OFF"" POSITION AND REMOVING THE KEY ON VEHICLES WITH STANDARD IGNITION KEYS, OR AFTER PRESSING THE ENGINE START/STOP BUTTON ON VEHICLES WITH PUSH-BUTTON START AND INTELLIGENT ACCESS KEYS. WITHOUT A KEY IN THE STARTING SYSTEM, FMVSS 114 SECTIONS 5.1.1 AND 5.2.2 PROHIBIT VEHICLE OPERATION OR THE ABILITY TO MOVE THE GEAR SELECTION OUT OF THE PARK POSITION. FORD IS NOT AWARE OF ANY REPORTS OF ANY ACCIDENT OR INJURY RELATED TO THIS CONDITION.","A VEHICLE THAT CAN BE OPERATED WITHOUT THE KEY, AS REQUIRED IN SECTIONS 5.1.1 AND 5.2.2 OF FMVSS 114, INCREASES THE RISK OF THEFT OR UNINTENDED VEHICLE MOVEMENT.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE BODY CONTROL MODULE SOFTWARE UPDATED. THERE WILL BE NO CHARGE FOR THIS SERVICE. FORD IS EXCLUDING REIMBURSEMENT FOR COSTS BECAUSE THE ORIGINAL WARRANTY PROGRAM WOULD PROVIDE FOR A FREE REPAIR FOR THIS CONCERN. FORD WILL FORWARD A COPY OF THE NOTIFICATION LETTERS TO DEALERS TO THE AGENCY WHEN AVAILABLE.,1FADP3J2XFL235341,2023-03-06 23:53:39.945123
Yes,Incomplete,FUEL TANK DEFORMATION,18V735,2018-10-22,"ON YOUR VEHICLE, THE PCM SOFTWARE MAY NOT ADEQUATELY DETECT A STUCK-OPEN CANISTER PURGE VALVE (CPV) WITHIN THE FUEL VAPOR SYSTEM. IF THE CPV MALFUNCTIONS AND STICKS OPEN, IT CAN LEAD TO EXCESSIVE VACUUM IN THE FUEL VAPOR SYSTEM, POTENTIALLY DEFORMING THE PLASTIC FUEL TANK. THIS CAN CAUSE THE FOLLOWING SYMPTOMS: ILLUMINATED MALFUNCTION INDICATOR LAMP (MIL) WITH CERTAIN DIAGNOSTIC TROUBLE CODES (DTCS) INACCURATE OR ERRATIC FUEL GAUGE INDICATION INACCURATE DISTANCE TO EMPTY (DTE) ENGINE STALL AND/OR OTHER DRIVABILITY CONCERNS RELATED TO STUCK OPEN CPV","THIS MAY RESULT IN AN ENGINE STALL WHILE DRIVING WITHOUT WARNING OR WITHOUT THE ABILITY TO RESTART, AND CAN INCREASE THE RISK OF A CRASH.","PARTS AND SOFTWARE ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO UPDATE YOUR VEHICLE S PCM SOFTWARE, CHECK FOR DTCS OR OTHER EVIDENCE OF A LEAKING CPV, AND PERFORM ANY ADDITIONAL REQUIRED REPAIRS AS REQUIRED, FREE OF CHARGE (PARTS AND LABOR).IF YOU INSTALLED A FORD PERFORMANCE CALIBRATION ON YOUR 2013-2018 FOCUS ST, YOU MUST STILL HAVE THIS SAFETY RECALL PERFORMED. YOU MAY CONTACT FORD PERFORMANCE TO OBTAIN AN UPDATED FORD PERFORMANCE CALIBRATION FOR YOUR VEHICLE AFTER THIS RECALL HAS BEEN COMPLETED.CONTACT THE FORD PERFORMANCE TECHLINE BY CALLING 800-367-3788 OR ONLINE HTTPS://PERFORMANCEPARTS.FORD.COM/CONTACT-US",1FADP3J2XFL235341,2023-03-06 23:53:39.951577
No,,,,,,,,1FAFP404X1F103088,2023-03-06 23:53:40.151773
No,,,,,,,,1FTEW1E46LKE44594,2023-03-06 23:53:40.147542
No,,,,,,,,1FTRF12W96KD82667,2023-03-06 23:53:40.157759
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1fmcu0gx9gua48986,2023-03-06 23:53:40.174404
No,,,,,,,,1ZVBP8CF3C5203598,2023-03-06 23:53:40.177238
No,,,,,,,,1zvbp8amxc5276677,2023-03-06 23:53:40.237809
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1FM5K8D82FGA99270,2023-03-06 23:53:40.557581
Yes,Incomplete,DOOR LATCH REPEAT REPAIR,20V331,2020-06-08,"YOUR VEHICLE WAS PREVIOUSLY REPAIRED UNDER SAFETY RECALL 15S16 OR 16S30. DURING THAT REPAIR, YOUR VEHICLES DOOR LATCHES WERE TO BE REPLACED TO HELP REDUCE THE RISK OF DOORS NOT CLOSING OR DOORS OPENING WHILE DRIVING. IT IS POSSIBLE THAT ONE OR MORE OF YOUR DOOR LATCHES WAS NOT REPLACED OR MAY NOT HAVE BEEN REPLACED CORRECTLY.","IF A DOOR LATCH WAS NOT REPLACED, THERE IS STILL A RISK THAT THE PAWL SPRING TAB INSIDE THE DOOR LATCH COULD BREAK. THIS CONDITION WILL TYPICALLY PREVENT THE DOOR FROM LATCHING. IN CERTAIN SITUATIONS, WHERE THE DOOR IS ABLE TO BE CLOSED, THE DOOR MAY UNLATCH WHILE DRIVING, INCREASING THE RISK OF INJURY","THE DOOR LATCH DATE CODES IN YOUR VEHICLE NEED TO BE INSPECTED TO VERIFY THAT THE PREVIOUS DOOR LATCH RECALL REPAIR WAS COMPLETED AS INTENDED. FOR YOUR CONVENIENCE AND TO ENCOURAGE THE CONTINUED SOCIAL DISTANCING REQUIREMENTS BY MANY STATE AND LOCAL GOVERNMENTS RELATED TO COVID-19, FORD IS PROVIDING YOU WITH THE OPTION TO COMPLETE THIS SIMPLE INSPECTION YOURSELF USING THE ATTACHED SELF-INSPECTION SHEET. BY UTILIZING THIS OPTION, YOU SHOULD NOT NEED TO TAKE YOUR VEHICLE TO YOUR DEALER UNLESS YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS DOOR WILL NOT LATCH OR OPENS WHILE DRIVING. IN THE UNLIKELY EVENT THAT THE SYSTEM CANNOT CONFIRM THE LATCHES ON YOUR VEHICLE BASED ON YOUR INPUT, OR IF YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS, YOU WILL NEED TO TAKE YOUR VEHICLE TO YOUR DEALERSHIP FOR ADDITIONAL INSPECTION AND/OR REPAIRS. IF YOU DO NOT WISH TO COMPLETE THIS INSPECTION YOURSELF, YOUR DEALER WILL INSPECT YOUR VEHICLE FOR YOU",1FM5K8D82FGA99270,2023-03-06 23:53:40.561301
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1FMCU0JX0EUC19792,2023-03-06 23:53:40.563051
Yes,Incomplete,DOOR LATCH REPEAT REPAIR,20V331,2020-06-08,"YOUR VEHICLE WAS PREVIOUSLY REPAIRED UNDER SAFETY RECALL 15S16 OR 16S30. DURING THAT REPAIR, YOUR VEHICLES DOOR LATCHES WERE TO BE REPLACED TO HELP REDUCE THE RISK OF DOORS NOT CLOSING OR DOORS OPENING WHILE DRIVING. IT IS POSSIBLE THAT ONE OR MORE OF YOUR DOOR LATCHES WAS NOT REPLACED OR MAY NOT HAVE BEEN REPLACED CORRECTLY.","IF A DOOR LATCH WAS NOT REPLACED, THERE IS STILL A RISK THAT THE PAWL SPRING TAB INSIDE THE DOOR LATCH COULD BREAK. THIS CONDITION WILL TYPICALLY PREVENT THE DOOR FROM LATCHING. IN CERTAIN SITUATIONS, WHERE THE DOOR IS ABLE TO BE CLOSED, THE DOOR MAY UNLATCH WHILE DRIVING, INCREASING THE RISK OF INJURY","THE DOOR LATCH DATE CODES IN YOUR VEHICLE NEED TO BE INSPECTED TO VERIFY THAT THE PREVIOUS DOOR LATCH RECALL REPAIR WAS COMPLETED AS INTENDED. FOR YOUR CONVENIENCE AND TO ENCOURAGE THE CONTINUED SOCIAL DISTANCING REQUIREMENTS BY MANY STATE AND LOCAL GOVERNMENTS RELATED TO COVID-19, FORD IS PROVIDING YOU WITH THE OPTION TO COMPLETE THIS SIMPLE INSPECTION YOURSELF USING THE ATTACHED SELF-INSPECTION SHEET. BY UTILIZING THIS OPTION, YOU SHOULD NOT NEED TO TAKE YOUR VEHICLE TO YOUR DEALER UNLESS YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS DOOR WILL NOT LATCH OR OPENS WHILE DRIVING. IN THE UNLIKELY EVENT THAT THE SYSTEM CANNOT CONFIRM THE LATCHES ON YOUR VEHICLE BASED ON YOUR INPUT, OR IF YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS, YOU WILL NEED TO TAKE YOUR VEHICLE TO YOUR DEALERSHIP FOR ADDITIONAL INSPECTION AND/OR REPAIRS. IF YOU DO NOT WISH TO COMPLETE THIS INSPECTION YOURSELF, YOUR DEALER WILL INSPECT YOUR VEHICLE FOR YOU",1FMCU0JX0EUC19792,2023-03-06 23:53:40.566954
Yes,Incomplete,PERFORM PRIOR TO VEHICLE DELIVERY - CARPET INTERFERENCE TO ACCELERATOR PEDAL,06V108000,2006-04-07,"ON CERTAIN MUSTANG COBRA PASSENGER VEHICLES, THE REAR SURFACE OF THE ACCELERATOR PEDAL MAY COME INTO CONTACT WITH FLOOR CARPETING DURING HEAVY THROTTLE APPLICATION.  THE UNIQUE SURFACE PROFILE OF THE ACCELERATOR PEDAL MAY CATCH IN THE CUTOUT ON THE FLOOR CARPETING BEHIND THE ACCELERATOR PEDAL.","THIS COULD INTERFERE WITH THE PEDAL'S ABILITY TO RETURN TO AN IDLE POSITION.  UNEXPECTED, CONTINUED THROTTLE APPLICATION AND/OR INCREASED STOPPING DISTANCES MAY OCCUR WHICH COULD RESULT IN A CRASH.","DEALERS WILL INSTALL A SHIELD OVER THE CUTOUT IN THE CARPET BEHIND THE ACCELERATOR PEDAL.  THE RECALL BEGAN ON APRIL 26, 2006.  OWNERS MAY CONTACT FORD AT 1-866-436-7332.",1fafp49y13f413381,2023-03-06 23:53:40.851472
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1FMCU9G90HUC03271,2023-03-06 23:53:41.401403
No,,,,,,,,1FAFP45X84F150711,2023-03-06 23:53:41.412451
No,,,,,,,,1FTPW14V06FB42377,2023-03-06 23:53:41.423169
No,,,,,,,,1FTEW1EF4GFB25923,2023-03-06 23:53:41.780672
No,,,,,,,,1FAHP3E25CL126857,2023-03-06 23:53:41.772552
No,,,,,,,,1FTDF15YXGNA76326,2023-03-06 23:53:41.787382
No,,,,,,,,1FTDF15Y6RNB48187,2023-03-06 23:53:41.789677
Yes,Incomplete,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.,1FM5K7F85HGB50058,2023-03-06 23:53:41.804558
Yes,Incomplete,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.,1ZVHT82H265240591,2023-03-06 23:53:41.815643
Yes,Incomplete,DRIVER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,15V319,2015-05-27,THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE DRIVER AIRBAG INFLATOR FREE OF CHARGE..,1FM5K7F85HGB50058,2023-03-06 23:53:41.814279
Yes,Incomplete,DRIVER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,15V319,2015-05-27,THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE DRIVER AIRBAG INFLATOR FREE OF CHARGE..,1ZVHT82H265240591,2023-03-06 23:53:41.823832
No,,,,,,,,1FMYU93116KB35979,2023-03-06 23:53:42.081276
No,,,,,,,,1FTPX045X4KB01153,2023-03-06 23:53:42.083245
No,,,,,,,,1FAFP33P23W178855,2023-03-06 23:53:42.387884
No,,,,,,,,1FTFW1ETXEFA03963,2023-03-06 23:53:42.946485
No,,,,,,,,1FAFP31N17W278498,2023-03-06 23:53:42.950985
Yes,Incomplete,FRONT SUBFRAME CROSSBRACE INSTALLATION,14V165000,2014-04-02,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2001-2004 ESCAPE VEHICLES MANUFACTURED OCTOBER 22, 1999, THROUGH JANUARY 23, 2004, ORIGINALLY SOLD, OR CURRENTLY REGISTERED IN, CONNECTICUT, DELAWARE, ILLINOIS, INDIANA, IOWA, MAINE, MARYLAND, MASSACHUSETTS, MICHIGAN, MINNESOTA, MISSOURI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, RHODE ISLAND, VERMONT, WEST VIRGINIA, WISCONSIN AND THE DISTRICT OF COLUMBIA.  THESE VEHICLES MAY EXPERIENCE EXCESSIVE CORROSION AT THE FORWARD ATTACHMENT OF THE LOWER CONTROL ARM.","A SEPARATION OF THE LOWER CONTROL ARM CAN RESULT IN A SIGNIFICANT LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL INSTALL A NEWLY DESIGNED REINFORCEMENT CROSS-BRACE, FREE OF CHARGE.  THE RECALL BEGAN ON MAY 30, 2014.   OWNERS MAY CONTACT FORD AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S02.",1FMYU93184KA98037,2023-03-06 23:53:42.960564
Yes,Incomplete,ENGINE COVER MODIFICATION,12V353000,2012-07-26,"FORD MOTOR COMPANY IS RECALLING CERTAIN MODEL YEAR 2001 THROUGH 2004 ESCAPE VEHICLES EQUIPPED WITH 3.0L V6 ENGINES AND SPEED CONTROL MANUFACTURED FROM OCTOBER 22, 1999, THROUGH JANUARY 23, 2004.  INADEQUATE CLEARANCE BETWEEN THE ENGINE COVER AND THE SPEED CONTROL CABLE CONNECTOR COULD RESULT IN A STUCK THROTTLE WHEN THE ACCELERATOR PEDAL IS FULLY OR ALMOST-FULLY DEPRESSED.  THIS RISK EXISTS REGARDLESS OF WHETHER OR NOT SPEED CONTROL (CRUISE CONTROL) IS USED.","A STUCK THROTTLE MAY RESULT IN VERY HIGH VEHICLE SPEEDS AND MAKE IT DIFFICULT TO STOP OR SLOW THE VEHICLE, WHICH COULD CAUSE A CRASH, SERIOUS INJURY OR DEATH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL REPAIR THE VEHICLES BY INCREASING THE ENGINE COVER CLEARANCE, FREE OF CHARGE.  THE SAFETY RECALL BEGAN AUGUST 3, 2012.  REMEDY PARTS ARE EXPECTED TO BE AVAILABLE IN MID-AUGUST 2012.  UNTIL THEN DEALERS WILL DISCONNECT THE SPEED CONTROL CABLE AS AN INTERIM REMEDY, IF PARTS ARE NOT AVAILABLE AT THE TIME OF AN OWNER'S SERVICE APPOINTMENT.  OWNERS MAY CONTACT FORD AT 1-866-436-7332.",1FMYU93184KA98037,2023-03-06 23:53:42.961997
No,,,,,,,,1FTZR15X6XPB38765,2023-03-06 23:53:43.280447
No,,,,,,,,1FTRF12206NA66778,2023-03-06 23:53:43.339941
No,,,,,,,,1FAHP3GN4AW284982,2023-03-06 23:53:43.346085
No,,,,,,,,1FMZU63K93UB86710,2023-03-06 23:53:43.347677
No,,,,,,,,1FAFP45X5WF210236,2023-03-06 23:53:43.359508
