Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,incomplete,Windshield Wiper Failure,22V165,2022-10-04,"General Motors has decided that a defect, which relates to motor vehicle safety, exists in certain 2014-2015 model year Chevrolet Equinox and GMC Terrain vehicles.  The ball joints in the windshield wiper modules of these vehicles may experience high corrosion and wear that could result in the separation of one or more ball joints from their sockets during wiper operation.  If a ball joint were to separate, one or both of the windshield wipers could become inoperative.","If one or both of the windshield wipers become inoperative, it could limit the driver’s visibility under certain operating conditions, which may increase the risk of a crash.",Dealers will inspect the wiper module and repair or replace as necessary.,2GNALBEK1F1130343,2023-03-06 23:48:46.050329
Yes,incomplete,Wiper Transmission Arm Linkage Failure,,2019-12-17,"Some 2010-2017 model year Equinox or Terrain vehicles may have a condition where a link ball socket in the Front wiper transmission may separate. If this were to occur, the driver would experience a sudden loss of Front wiper function.
	
This special coverage covers the condition described above for a period of 10 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to replace the front wiper module with the latest version with improved sockets and a new water shield.  The repairs will be made at no charge to the customer.,2GNALBEK1F1130343,2023-03-06 23:48:46.052763
Yes,incomplete,Wiper Transmission Arm Linkage Failure,,2019-12-17,"Some 2010-2017 model year Equinox or Terrain vehicles may have a condition where a link ball socket in the Front wiper transmission may separate. If this were to occur, the driver would experience a sudden loss of Front wiper function.
	
This special coverage covers the condition described above for a period of 10 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to replace the front wiper module with the latest version with improved sockets and a new water shield.  The repairs will be made at no charge to the customer.,2GNFLEEK3G6231296,2023-03-06 23:48:46.092115
Yes,complete,ELECTRONIC BRAKE CONTROL MODULE,14V247,2014-05-13,"General Motors has decided that certain 2014 MY Chevrolet Malibu vehicles equipped with a 2.5L engine and Auto Stop/Start (LKW & KL9) fail to conform to Federal Motor Vehicle Safety Standard 135, Light Vehicle Brake Systems. If the vehicle experiences a complete loss of brake vacuum assist, the hydraulic boost assist (HBA) can be disabled, causing a noncompliance with the requirements of Section 7.11, Brake Power Assist Unit Inoperative.","A disabled HBA will cause a DIC ""Service Brake Assist"" and ""Check Engine"" light to be illuminated, and increased brake pedal effort and stopping distance will be required, increasing the risk of a crash.",Dealers are to update the EBCM with revised calibrations free of charge.,1G11E5SL7EF228195,2023-03-06 23:48:46.102608
Yes,incomplete,Rocker Arm Oil Control Valve Inoperative,,2020-06-18,"In certain 2014 model year Chevrolet Impala and Malibu vehicles equipped with a 2.5L engine, the rocker arm oil control valve, (OCV), may malfunction. If this occurs, the valve may fail to correctly control oil gallery pressure into the engine’s rocker arm system or leak small amounts of oil onto the exterior of the engine. The customer may notice the engine running rough. In addition, the Malfunction Indicator Lamp (Check Engine Light) may illuminate and a diagnostic trouble code related to the OCV may set.

This special coverage covers the condition described above for a period of 10 years or 120,000 miles (193,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to replace the rocker arm oil control valve.  The repairs will be made at no charge to the customer.,1G11E5SL7EF228195,2023-03-06 23:48:46.110061
Yes,complete,ELECTRONIC COLUMN LOCK SYSTEM,04V060,2004-02-06,"On certain passenger vehicles equipped with electronic column lock systems (ECL),  when the ignition switch is turned to ""Lock,"" the ECL system prevents turning of the steering system.  When the vehicle is started, the ECL unlocks the steering system.  The vehicle is designed so that if the column fails to unlock when the vehicle is started and the customer tries to drive, the fuel supply will be shut off so that the vehicle cannot move when the vehicle cannot be steered.  If voltage at the powertrain control module is low or interrupted, however, the fuel shut off may not occur and the vehicle can be accelerated while the steering system is locked.   Also when the control system shows that the ECL is unlocked and the vehicle is being driven, the lock pin location can vary.  depending on the location of the lock plate relative to the switch transition point, there could then be contact between the lock plate and pin causing the steering to lock while driving .","If this occurs, a crash could occur without warning.","On vehicles equipped with an automatic transmission, the dealer will disable the steering column lock by removing the column lock plate.  When the ignition key is removed, the transmission shifter will lock but the steering column will not lock. On vehicles equipped with a manual transmission, the dealer will reprogram the powertrain control module, perform a dimensional check of the column lock and, if necessary, replace the lock plate. The steering column on these vehicles will continue to lock when the key is removed free of charge.",1G1YY32G7W5111625,2023-03-06 23:48:46.140904
Yes,complete,Front Wiper Transmission Corrosion Failure,16V582,2017-03-22,"General Motors has decided that a defect, which relates to motor vehicle safety, exists in certain 2013 model year Chevrolet Equinox and GMC Terrain vehicles.  The ball joints in the windshield wiper modules of these vehicles may experience high corrosion and wear that could result in the separation of one or more ball joints from their sockets during wiper operation.  If a ball joint were to separate, one or both of the windshield wipers could become inoperative.  If one or both of the windshield wipers become inoperative, it could limit the driver’s visibility under certain operating conditions, which may increase the risk of a crash.","If one or both of the windshield wipers become inoperative, it could limit the driver’s visibility under certain operating conditions, which may increase the risk of a crash.","Dealers will inspect the front wiper-module.  If the module has not been previously replaced with part number 84241847, then the dealers will replace it with the new module (i.e., 84241847) that has a water deflector and improved ball joints.  In addition, dealers will fill the water-management hole near the passenger-side wiper-pivot and drill a small hole on the adjacent wall of the air inlet panel (AIP).  If the module was previously replaced with part 84241847, then the only repair dealers need to complete is the AIP-hole repair—drilling a small hole on the adjacent wall of the AIP. This service will be performed for you at no charge.",2GNFLEE31D6198240,2023-03-06 23:48:46.153084
Yes,complete,LAP BELT WEBBING TWISTED,00V111,2000-04-06,The lap belt webbing can twist allowing the webbing to become jammed in the retractor.,"In a vehicle crash, an unbelted occupant may receive more severe injuries.",Dealers will install inserts to the belt web guide of each lap belt retractor free of charge.,1G1YY32G7W5111625,2023-03-06 23:48:46.160818
Yes,incomplete,Driver’s Front Seat Belt Anchor Pretensioner Cable,,2019-03-06,"Certain 2011-2012 model year Chevrolet Malibu vehicles were previously involved in safety recall 15031, “Safety Belt Lap Anchor Tensioner Cable”. In these vehicles, if a driver repeatedly sits on the seat belt cable cover located at the base of the driver’s seat when entering the vehicle, it may cause the seat belt pretensioner to bend sharply over the seat side shield. If this continues to occur over an extended period of time, which is very rare, the seat belt pretensioner cable may fatigue and eventually separate, which could reduce the effectiveness of the vehicle’s seat belts.  Before any damage occurs to the pretensioner cable itself, signs of wear will be visible on the pretensioner cable cover where it has been repeatedly bent over the seat side shield.

This special coverage covers the condition described above for a period of 10 years or 120,000 miles (193,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to inspect and replace the driver seat belt lap anchor pretensioner and replace if necessary.  The repairs will be made at no charge to the customer.,1G1ZC5E08CF151960,2023-03-06 23:48:46.178639
Yes,incomplete,Special Coverage 15356,,2001-01-01,"On some 2007-2012 model year Chevrolet Malibu, 2007-2010 model year Pontiac G6, or 2007-2010 model year Saturn AURA vehicles equipped with electric power steering assist (EPS), the steering column torque sensor or the EPS motor/controller may cause the vehicle to suddenly lose EPS. If the vehicle loses EPS, the vehicle’s driver information center will display a warning message and a warning chime will sound. The vehicle will revert to a manual steering mode, which requires greater driver effort to operate at low vehicle speeds.

This special coverage covers the condition described above for a period of 10 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,,1G1ZC5E08CF151960,2023-03-06 23:48:46.179914
